H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
34.7107438,26784000,11005000,98.24561,1.754386,0,1.754386,98.23038,54.8538,10.40936,34.73684,45.1462,54.84948,100,0,0,0,0,0,100,100,100,31704000,0,0,-96,-10,-67,-10.5,23.5,3179.36,0,10.1,0,-52.2
35.20661157,27294000,11049000,100,0,0,0,100,55.03876,12.07087,32.89037,44.96124,55.03861,100,0,0,0,0,0,100,100,100,31704000,0,0,-96,-9.5,-67,-10.5,23.5,3167.51,0,10.1,0,-52.2
35.70247934,27133000,11287000,99.4152,0.5847953,0,0.5847953,99.41013,57.64967,9.756098,32.59424,42.35033,57.65011,100,0,0,0,0,0,100,100,100,31704000,0,0,-96,-10,-67,-10.5,23.5,3163.08,0,10.1,0,-52.2
36.19834711,27294000,11382000,100,0,0,0,100,56.52632,11.89474,31.57895,43.47368,56.52412,100,0,0,0,0,0,100,100,100,31704000,0,0,-96,-9.5,-67,-10.5,23.5,3190.21,0,10.1,0,-52.2
36.69421488,27294000,11716000,100,0,0,0,100,58.36102,11.40642,30.23256,41.63898,58.36115,100,0,0,0,0,0,100,100,100,31704000,0,0,-97,-10,-67,-10.5,23.5,3190.69,0,10.1,0,-52.2
37.19008264,27133000,12160000,99.44444,0.5555556,0,0.5555556,99.43944,60.57586,9.634551,29.78959,39.42414,60.57285,100,0,0,0,0,0,100,100,100,31704000,0,0,-97,-10,-67,-10.5,23.5,3158.07,0,10.1,0,-52.2
37.68595041,26954000,12883000,98.83041,1.169591,0,1.169591,98.82025,63.89812,9.856035,26.24585,36.10188,63.89539,100,0,0,0,0,0,100,100,100,31704000,0,0,-97,-10,-66,-10.5,23.5,3174.49,0,10.1,0,-52.2
38.18181818,27133000,13024000,99.4152,0.5847953,0,0.5847953,99.41013,65.18847,8.203991,26.60754,34.81153,65.1905,100,0,0,0,0,0,100,100,100,31704000,0,0,-97,-9.5,-66,-10.5,23.5,3139.67,0,10.1,0,-52.2
38.67768595,27124000,14294000,99.4152,0.5847953,0,0.5847953,99.41013,71.36842,7.473684,21.15789,28.63158,71.36663,100,0,0,0,0,0,100,100,100,31704000,0,0,-97,-10,-65,-10.5,23.5,3145.02,0,10.1,0,-52.2
39.17355372,27294000,13821000,100,0,0,0,100,68.88889,7.602339,23.50877,31.11111,68.88457,100,0,0,0,0,0,100,100,100,31704000,0,0,-98,-10,-65,-10.5,23.5,3153.82,0,10.1,0,-52.2
